flow_id,src_ip,dst_ip,src_port,dst_port,protocol,pkts_in,bytes_in,duration,entropy,is_attack,attack_type
f01591,141.54.20.159,10.0.10.20,8080,19218,TCP,91059,4158380,1.94,0.09,True,syn_flood
f01413,45.155.117.64,10.0.0.5,80,47109,TCP,39344,1606901,2.23,0.07,True,syn_flood
f01717,45.162.129.132,10.0.0.5,80,3383,TCP,51015,2066715,1.34,0.09,True,syn_flood
f01727,141.159.160.184,10.0.10.20,8080,20013,TCP,94876,4743755,1.14,0.04,True,syn_flood
f01750,141.219.148.146,10.0.0.5,8080,63045,TCP,59149,3370473,1.28,0.04,True,syn_flood
f01510,91.11.244.170,10.0.10.20,8080,45393,TCP,80919,3533345,1.86,0.1,True,syn_flood
f01782,195.220.230.225,10.0.10.20,443,33094,TCP,40537,2119497,2.21,0.05,True,syn_flood
f01355,194.74.29.117,10.0.0.5,80,1268,TCP,84057,4182023,2.25,0.11,True,syn_flood
f01388,91.25.163.98,10.0.0.5,8080,2695,TCP,73445,4364430,1.59,0.07,True,syn_flood
f01626,195.64.29.131,10.0.0.5,8080,48510,TCP,93310,5461972,1.31,0.05,True,syn_flood
f01776,195.89.5.200,10.0.10.20,80,36711,TCP,64098,3840762,2.21,0.08,True,syn_flood
f01391,195.204.41.179,10.0.10.20,443,59037,TCP,84912,4144766,0.98,0.04,True,syn_flood
f01332,45.153.240.49,10.0.20.100,80,38442,TCP,37793,1967465,0.4,0.08,True,syn_flood
f01358,45.53.170.59,10.0.10.20,443,61497,TCP,75261,4102309,2.26,0.1,True,syn_flood
f01486,91.192.171.76,10.0.0.5,80,16942,TCP,53665,2777719,2.45,0.11,True,syn_flood
f01528,141.117.226.69,10.0.20.100,8080,13324,TCP,103412,6395976,1.44,0.06,True,syn_flood
f01469,185.233.136.161,10.0.10.20,8080,38594,TCP,55862,2267349,2.15,0.05,True,syn_flood
f01373,45.80.112.241,10.0.20.100,80,25901,TCP,51490,2084402,2.1,0.08,True,syn_flood
f01264,141.123.102.18,10.0.0.5,8080,50244,TCP,67455,3949256,0.75,0.14,True,syn_flood
f01322,45.99.94.136,10.0.10.20,8080,15379,TCP,80762,4416450,1.99,0.1,True,syn_flood
f01529,45.115.180.50,10.0.10.20,443,45049,TCP,77858,3362995,1.59,0.13,True,syn_flood
f01509,185.209.147.105,10.0.0.5,8080,64270,TCP,68512,3560098,1.31,0.05,True,syn_flood
f01749,185.109.205.99,10.0.10.20,80,50978,TCP,52991,2228707,1.34,0.14,True,syn_flood
f01635,141.57.141.148,10.0.0.5,80,47301,TCP,80812,4907922,0.52,0.12,True,syn_flood
f01240,91.65.158.252,10.0.20.100,8080,12616,TCP,98627,4282171,1.43,0.13,True,syn_flood
f01350,194.152.148.169,10.0.10.20,8080,50416,TCP,71733,4453465,0.39,0.04,True,syn_flood
f01245,195.73.68.222,10.0.0.5,80,28806,TCP,59241,3281299,1.44,0.11,True,syn_flood
f01712,91.44.184.140,10.0.0.5,8080,22142,TCP,107124,5440784,1.0,0.12,True,syn_flood
f01583,91.88.150.63,10.0.20.100,8080,55236,TCP,46322,2617006,0.39,0.13,True,syn_flood
f01569,195.95.95.178,10.0.0.5,80,26429,TCP,59054,3232496,1.32,0.05,True,syn_flood
f01766,195.65.204.150,10.0.20.100,80,31005,TCP,60265,3208493,2.12,0.09,True,syn_flood
f01793,45.196.198.24,10.0.10.20,8080,57587,TCP,61641,2651573,1.7,0.11,True,syn_flood
f01764,195.234.151.245,10.0.0.5,443,20915,TCP,36744,2339587,1.75,0.07,True,syn_flood
f01295,195.67.194.204,10.0.20.100,80,17130,TCP,107042,4910089,2.22,0.12,True,syn_flood
f01533,91.19.93.10,10.0.20.100,443,23165,TCP,70976,4257003,2.05,0.12,True,syn_flood
f01491,194.143.198.220,10.0.20.100,443,45925,TCP,35713,2189091,2.13,0.1,True,syn_flood
f01765,195.105.38.213,10.0.0.5,443,23919,TCP,67413,3200113,1.56,0.06,True,syn_flood
f01467,195.234.198.57,10.0.10.20,8080,50073,TCP,33673,1689220,0.33,0.05,True,syn_flood
f01258,91.110.134.220,10.0.10.20,8080,64670,TCP,54767,3437074,1.98,0.11,True,syn_flood
f01394,185.49.84.17,10.0.20.100,443,19290,TCP,103120,4868778,2.23,0.1,True,syn_flood
f01696,185.10.227.7,10.0.10.20,80,58103,TCP,103221,5970127,0.61,0.12,True,syn_flood
f01410,45.183.32.164,10.0.10.20,8080,7605,TCP,85749,4446069,1.4,0.04,True,syn_flood
f01547,195.97.96.6,10.0.0.5,80,51169,TCP,73409,3735575,2.31,0.1,True,syn_flood
f01434,185.83.88.55,10.0.20.100,8080,27096,TCP,62988,3561568,1.84,0.11,True,syn_flood
f01207,45.174.154.158,10.0.0.5,8080,28594,TCP,54489,3298501,1.25,0.12,True,syn_flood
f01383,91.173.211.97,10.0.0.5,8080,10114,TCP,95272,4907060,0.76,0.04,True,syn_flood
f01428,45.53.89.182,10.0.20.100,443,3997,TCP,62307,3340709,1.99,0.06,True,syn_flood
f01584,185.19.47.246,10.0.0.5,443,44004,TCP,33804,1829925,0.5,0.05,True,syn_flood
f01577,91.62.36.148,10.0.10.20,443,34478,TCP,29301,1540791,1.16,0.09,True,syn_flood
f01416,91.140.156.251,10.0.0.5,8080,48489,TCP,58503,2360539,1.65,0.1,True,syn_flood
f01770,195.140.13.224,10.0.0.5,8080,10137,TCP,57325,2743294,1.79,0.1,True,syn_flood
f01639,194.214.152.246,10.0.10.20,443,44769,TCP,99495,5011308,0.85,0.07,True,syn_flood
f01450,185.235.84.176,10.0.0.5,443,34546,TCP,50120,2225830,1.96,0.05,True,syn_flood
f01279,45.157.152.147,10.0.0.5,8080,43998,TCP,40652,2285709,2.44,0.05,True,syn_flood
f01374,185.131.109.230,10.0.20.100,443,1496,TCP,67162,4288262,1.07,0.09,True,syn_flood
f01596,194.86.189.212,10.0.10.20,443,43890,TCP,52439,3156805,0.96,0.13,True,syn_flood
f01684,194.14.14.115,10.0.10.20,443,14707,TCP,58499,3059541,1.87,0.09,True,syn_flood
f01439,45.165.196.216,10.0.10.20,8080,47288,TCP,98372,4027251,2.07,0.04,True,syn_flood
f01613,185.186.79.231,10.0.10.20,80,26839,TCP,83668,3386674,2.12,0.07,True,syn_flood
f01797,141.56.189.154,10.0.0.5,80,23341,TCP,45754,2334597,1.85,0.09,True,syn_flood
f01433,185.215.106.78,10.0.10.20,80,22013,TCP,56727,3335908,0.86,0.13,True,syn_flood
f01498,195.219.196.190,10.0.20.100,443,32109,TCP,86146,4990620,1.07,0.05,True,syn_flood
f01617,185.192.130.79,10.0.0.5,80,1354,TCP,61337,3059590,2.19,0.05,True,syn_flood
f01400,141.192.161.60,10.0.20.100,443,59060,TCP,71456,4152203,1.3,0.1,True,syn_flood
f01360,45.89.99.227,10.0.0.5,8080,34888,TCP,68596,3754511,0.54,0.1,True,syn_flood
f01551,45.180.117.48,10.0.0.5,8080,55644,TCP,57730,3198799,1.86,0.11,True,syn_flood
f01392,195.157.169.47,10.0.0.5,80,35145,TCP,50719,2549767,0.39,0.05,True,syn_flood
f01606,185.28.228.20,10.0.0.5,8080,31930,TCP,82270,3574228,1.58,0.12,True,syn_flood
f01576,194.169.133.64,10.0.10.20,8080,34641,TCP,59594,2978593,1.58,0.11,True,syn_flood
