query_id,client_ip,server_ip,query_name,query_type,response_code,payload_size_bytes,entropy,is_tunneling,tunneling_score,timestamp,metadata
dns_tunnel_08ab_0297,192.168.1.88,185.220.101.44,08ab.seq297.inhu4rsjircu4vcjifgf6skokrcvetsbjrpuiqs7irku2uc7kraq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6798,True,0.9946,2026-08-27T14:15:47.252605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 297, ""total_chunks"": 600, ""chunk_entropy"": 4.6798}"
dns_tunnel_08ab_0298,192.168.1.88,185.220.101.44,08ab.seq298.ijgekx2vkncveu27injekrcfjzkesqkmknpugt2oizeuirkokreq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.5576,True,0.9786,2026-08-27T14:15:47.467605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 298, ""total_chunks"": 600, ""chunk_entropy"": 4.5576}"
dns_tunnel_08ab_0299,192.168.1.88,185.220.101.44,08ab.seq299.ifgf6skokrcvetsbjrpuiqs7irku2uc7krauetcfl5kvgrksknpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6422,True,0.9316,2026-08-27T14:15:47.530605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 299, ""total_chunks"": 600, ""chunk_entropy"": 4.6422}"
dns_tunnel_08ab_0300,192.168.1.88,185.220.101.44,08ab.seq300.injekrcfjzkesqkmknpugt2oizeuirkokreuctc7jfhfirksjzaq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6028,True,0.9633,2026-08-27T14:15:47.628605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 300, ""total_chunks"": 600, ""chunk_entropy"": 4.6028}"
dns_tunnel_08ab_0301,192.168.1.88,185.220.101.44,08ab.seq301.jrpuiqs7irku2uc7krauetcfl5kvgrksknpugusfircu4vcjifga.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6631,True,0.9317,2026-08-27T14:15:47.778605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 301, ""total_chunks"": 600, ""chunk_entropy"": 4.6631}"
dns_tunnel_08ab_0302,192.168.1.88,185.220.101.44,08ab.seq302.knpugt2oizeuirkokreuctc7jfhfirksjzauyx2eijpuivknkbpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6817,True,0.94,2026-08-27T14:15:47.871605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 302, ""total_chunks"": 600, ""chunk_entropy"": 4.6817}"
dns_tunnel_08ab_0303,192.168.1.88,185.220.101.44,08ab.seq303.krauetcfl5kvgrksknpugusfircu4vcjifgfgx2dj5hemskeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.747,True,0.9297,2026-08-27T14:15:47.913605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 303, ""total_chunks"": 600, ""chunk_entropy"": 4.747}"
dns_tunnel_08ab_0304,192.168.1.88,185.220.101.44,08ab.seq304.kreuctc7jfhfirksjzauyx2eijpuivknkbpviqkcjrcv6vktivja.tunnel.c2exfil-network.org,A,NOERROR,155,4.747,True,0.993,2026-08-27T14:15:47.964605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 304, ""total_chunks"": 600, ""chunk_entropy"": 4.747}"
dns_tunnel_08ab_0305,192.168.1.88,185.220.101.44,08ab.seq305.knpugusfircu4vcjifgfgx2dj5hemskeivhfiskbjrpustsuivja.tunnel.c2exfil-network.org,A,NOERROR,155,4.7548,True,0.9422,2026-08-27T14:15:48.049605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 305, ""total_chunks"": 600, ""chunk_entropy"": 4.7548}"
dns_tunnel_08ab_0306,192.168.1.88,185.220.101.44,08ab.seq306.jzauyx2eijpuivknkbpviqkcjrcv6vktivjfgx2dkjcuirkokreq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6921,True,0.9545,2026-08-27T14:15:48.197605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 306, ""total_chunks"": 600, ""chunk_entropy"": 4.6921}"
dns_tunnel_08ab_0307,192.168.1.88,185.220.101.44,08ab.seq307.ifgfgx2dj5hemskeivhfiskbjrpustsuivje4qkml5ceex2ekvgq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7802,True,0.9757,2026-08-27T14:15:48.390605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 307, ""total_chunks"": 600, ""chunk_entropy"": 4.7802}"
dns_tunnel_08ab_0308,192.168.1.88,185.220.101.44,08ab.seq308.kbpviqkcjrcv6vktivjfgx2dkjcuirkokreuctctl5bu6tsgjfca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6817,True,0.9869,2026-08-27T14:15:48.471605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 308, ""total_chunks"": 600, ""chunk_entropy"": 4.6817}"
dns_tunnel_08ab_0309,192.168.1.88,185.220.101.44,08ab.seq309.ivhfiskbjrpustsuivje4qkml5ceex2ekvgvax2uifbeyrk7kvjq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7972,True,0.9333,2026-08-27T14:15:48.643605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 309, ""total_chunks"": 600, ""chunk_entropy"": 4.7972}"
dns_tunnel_08ab_0310,192.168.1.88,185.220.101.44,08ab.seq310.ivjfgx2dkjcuirkokreuctctl5bu6tsgjfcektsujfauyx2jjzka.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7104,True,0.9804,2026-08-27T14:15:48.857605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 310, ""total_chunks"": 600, ""chunk_entropy"": 4.7104}"
dns_tunnel_08ab_0311,192.168.1.88,185.220.101.44,08ab.seq311.ivje4qkml5ceex2ekvgvax2uifbeyrk7kvjukustl5bverkeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7127,True,0.9785,2026-08-27T14:15:48.961605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 311, ""total_chunks"": 600, ""chunk_entropy"": 4.7127}"
dns_tunnel_08ab_0312,192.168.1.88,185.220.101.44,08ab.seq312.kreuctctl5bu6tsgjfcektsujfauyx2jjzkekusoifgf6rccl5ca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6295,True,0.9476,2026-08-27T14:15:49.135605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 312, ""total_chunks"": 600, ""chunk_entropy"": 4.6295}"
dns_tunnel_08ab_0313,192.168.1.88,185.220.101.44,08ab.seq313.kvgvax2uifbeyrk7kvjukustl5bverkeivhfiskbjrjv6q2pjzda.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.823,True,0.9878,2026-08-27T14:15:49.211605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 313, ""total_chunks"": 600, ""chunk_entropy"": 4.823}"
dns_tunnel_08ab_0314,192.168.1.88,185.220.101.44,08ab.seq314.jfcektsujfauyx2jjzkekusoifgf6rccl5cfktkql5kecqsmivpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7611,True,0.9555,2026-08-27T14:15:49.337605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 314, ""total_chunks"": 600, ""chunk_entropy"": 4.7611}"
dns_tunnel_08ab_0315,192.168.1.88,185.220.101.44,08ab.seq315.kvjukustl5bverkeivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7506,True,0.9304,2026-08-27T14:15:49.439605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 315, ""total_chunks"": 600, ""chunk_entropy"": 4.7506}"
dns_tunnel_08ab_0316,192.168.1.88,185.220.101.44,08ab.seq316.jzkekusoifgf6rccl5cfktkql5kecqsmivpvku2fkjjv6q2sivca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7245,True,0.9846,2026-08-27T14:15:49.548605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 316, ""total_chunks"": 600, ""chunk_entropy"": 4.7245}"
dns_tunnel_08ab_0317,192.168.1.88,185.220.101.44,08ab.seq317.ivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eu4vcfkjhectc7irba.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.8751,True,0.9413,2026-08-27T14:15:49.710605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 317, ""total_chunks"": 600, ""chunk_entropy"": 4.8751}"
dns_tunnel_08ab_0318,192.168.1.88,185.220.101.44,08ab.seq318.l5cfktkql5kecqsmivpvku2fkjjv6q2sivcektsujfauyu27inhq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7853,True,0.9277,2026-08-27T14:15:49.884605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 318, ""total_chunks"": 600, ""chunk_entropy"": 4.7853}"
dns_tunnel_08ab_0319,192.168.1.88,185.220.101.44,08ab.seq319.jzdesrcfjzkesqkml5eu4vcfkjhectc7irbf6rcvjvif6vcbijga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.839,True,0.9435,2026-08-27T14:15:49.942605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 319, ""total_chunks"": 600, ""chunk_entropy"": 4.839}"
dns_tunnel_08ab_0320,192.168.1.88,185.220.101.44,08ab.seq320.ivpvku2fkjjv6q2sivcektsujfauyu27inhu4rsjircu4vcjifga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7197,True,0.9214,2026-08-27T14:15:50.094605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 320, ""total_chunks"": 600, ""chunk_entropy"": 4.7197}"
dns_tunnel_08ab_0321,192.168.1.88,185.220.101.44,08ab.seq321.l5eu4vcfkjhectc7irbf6rcvjvif6vcbijgekx2vkncveu27inja.tunnel.c2exfil-network.org,A,NOERROR,155,4.6945,True,0.9611,2026-08-27T14:15:50.262605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 321, ""total_chunks"": 600, ""chunk_entropy"": 4.6945}"
dns_tunnel_08ab_0322,192.168.1.88,185.220.101.44,08ab.seq322.ivcektsujfauyu27inhu4rsjircu4vcjifgf6skokrcvetsbjrpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7223,True,0.9234,2026-08-27T14:15:50.370605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 322, ""total_chunks"": 600, ""chunk_entropy"": 4.7223}"
dns_tunnel_08ab_0323,192.168.1.88,185.220.101.44,08ab.seq323.irbf6rcvjvif6vcbijgekx2vkncveu27injekrcfjzkesqkmknpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6537,True,0.9588,2026-08-27T14:15:50.503605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 323, ""total_chunks"": 600, ""chunk_entropy"": 4.6537}"
dns_tunnel_08ab_0324,192.168.1.88,185.220.101.44,08ab.seq324.inhu4rsjircu4vcjifgf6skokrcvetsbjrpuiqs7irku2uc7kraq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6798,True,0.948,2026-08-27T14:15:50.592605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 324, ""total_chunks"": 600, ""chunk_entropy"": 4.6798}"
dns_tunnel_08ab_0325,192.168.1.88,185.220.101.44,08ab.seq325.ijgekx2vkncveu27injekrcfjzkesqkmknpugt2oizeuirkokreq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.5795,True,0.9847,2026-08-27T14:15:50.683605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 325, ""total_chunks"": 600, ""chunk_entropy"": 4.5795}"
dns_tunnel_08ab_0326,192.168.1.88,185.220.101.44,08ab.seq326.ifgf6skokrcvetsbjrpuiqs7irku2uc7krauetcfl5kvgrksknpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6422,True,0.9476,2026-08-27T14:15:50.868605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 326, ""total_chunks"": 600, ""chunk_entropy"": 4.6422}"
dns_tunnel_08ab_0327,192.168.1.88,185.220.101.44,08ab.seq327.injekrcfjzkesqkmknpugt2oizeuirkokreuctc7jfhfirksjzaq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6028,True,0.9476,2026-08-27T14:15:50.909605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 327, ""total_chunks"": 600, ""chunk_entropy"": 4.6028}"
dns_tunnel_08ab_0328,192.168.1.88,185.220.101.44,08ab.seq328.jrpuiqs7irku2uc7krauetcfl5kvgrksknpugusfircu4vcjifga.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6329,True,0.9659,2026-08-27T14:15:50.983605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 328, ""total_chunks"": 600, ""chunk_entropy"": 4.6329}"
dns_tunnel_08ab_0329,192.168.1.88,185.220.101.44,08ab.seq329.knpugt2oizeuirkokreuctc7jfhfirksjzauyx2eijpuivknkbpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7037,True,0.9875,2026-08-27T14:15:51.056605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 329, ""total_chunks"": 600, ""chunk_entropy"": 4.7037}"
dns_tunnel_08ab_0330,192.168.1.88,185.220.101.44,08ab.seq330.krauetcfl5kvgrksknpugusfircu4vcjifgfgx2dj5hemskeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.747,True,0.922,2026-08-27T14:15:51.175605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 330, ""total_chunks"": 600, ""chunk_entropy"": 4.747}"
dns_tunnel_08ab_0331,192.168.1.88,185.220.101.44,08ab.seq331.kreuctc7jfhfirksjzauyx2eijpuivknkbpviqkcjrcv6vktivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.747,True,0.9802,2026-08-27T14:15:51.251605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 331, ""total_chunks"": 600, ""chunk_entropy"": 4.747}"
dns_tunnel_08ab_0332,192.168.1.88,185.220.101.44,08ab.seq332.knpugusfircu4vcjifgfgx2dj5hemskeivhfiskbjrpustsuivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7465,True,0.9372,2026-08-27T14:15:51.456605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 332, ""total_chunks"": 600, ""chunk_entropy"": 4.7465}"
dns_tunnel_08ab_0333,192.168.1.88,185.220.101.44,08ab.seq333.jzauyx2eijpuivknkbpviqkcjrcv6vktivjfgx2dkjcuirkokreq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6838,True,0.9557,2026-08-27T14:15:51.510605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 333, ""total_chunks"": 600, ""chunk_entropy"": 4.6838}"
dns_tunnel_08ab_0334,192.168.1.88,185.220.101.44,08ab.seq334.ifgfgx2dj5hemskeivhfiskbjrpustsuivje4qkml5ceex2ekvgq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7583,True,0.9659,2026-08-27T14:15:51.706605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 334, ""total_chunks"": 600, ""chunk_entropy"": 4.7583}"
dns_tunnel_08ab_0335,192.168.1.88,185.220.101.44,08ab.seq335.kbpviqkcjrcv6vktivjfgx2dkjcuirkokreuctctl5bu6tsgjfca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6817,True,0.9237,2026-08-27T14:15:51.787605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 335, ""total_chunks"": 600, ""chunk_entropy"": 4.6817}"
dns_tunnel_08ab_0336,192.168.1.88,185.220.101.44,08ab.seq336.ivhfiskbjrpustsuivje4qkml5ceex2ekvgvax2uifbeyrk7kvjq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7972,True,0.9674,2026-08-27T14:15:51.886605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 336, ""total_chunks"": 600, ""chunk_entropy"": 4.7972}"
dns_tunnel_08ab_0337,192.168.1.88,185.220.101.44,08ab.seq337.ivjfgx2dkjcuirkokreuctctl5bu6tsgjfcektsujfauyx2jjzka.tunnel.c2exfil-network.org,A,NOERROR,155,4.7104,True,0.9347,2026-08-27T14:15:52.085605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 337, ""total_chunks"": 600, ""chunk_entropy"": 4.7104}"
dns_tunnel_08ab_0338,192.168.1.88,185.220.101.44,08ab.seq338.ivje4qkml5ceex2ekvgvax2uifbeyrk7kvjukustl5bverkeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6907,True,0.9308,2026-08-27T14:15:52.180605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 338, ""total_chunks"": 600, ""chunk_entropy"": 4.6907}"
dns_tunnel_08ab_0339,192.168.1.88,185.220.101.44,08ab.seq339.kreuctctl5bu6tsgjfcektsujfauyx2jjzkekusoifgf6rccl5ca.tunnel.c2exfil-network.org,A,NOERROR,155,4.6378,True,0.9551,2026-08-27T14:15:52.226605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 339, ""total_chunks"": 600, ""chunk_entropy"": 4.6378}"
dns_tunnel_08ab_0340,192.168.1.88,185.220.101.44,08ab.seq340.kvgvax2uifbeyrk7kvjukustl5bverkeivhfiskbjrjv6q2pjzda.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.823,True,0.9658,2026-08-27T14:15:52.370605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 340, ""total_chunks"": 600, ""chunk_entropy"": 4.823}"
dns_tunnel_08ab_0341,192.168.1.88,185.220.101.44,08ab.seq341.jfcektsujfauyx2jjzkekusoifgf6rccl5cfktkql5kecqsmivpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7611,True,0.9541,2026-08-27T14:15:52.481605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 341, ""total_chunks"": 600, ""chunk_entropy"": 4.7611}"
dns_tunnel_08ab_0342,192.168.1.88,185.220.101.44,08ab.seq342.kvjukustl5bverkeivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7506,True,0.9491,2026-08-27T14:15:52.664605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 342, ""total_chunks"": 600, ""chunk_entropy"": 4.7506}"
dns_tunnel_08ab_0343,192.168.1.88,185.220.101.44,08ab.seq343.jzkekusoifgf6rccl5cfktkql5kecqsmivpvku2fkjjv6q2sivca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7328,True,0.9555,2026-08-27T14:15:52.733605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 343, ""total_chunks"": 600, ""chunk_entropy"": 4.7328}"
dns_tunnel_08ab_0344,192.168.1.88,185.220.101.44,08ab.seq344.ivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eu4vcfkjhectc7irba.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.8448,True,0.9668,2026-08-27T14:15:52.876605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 344, ""total_chunks"": 600, ""chunk_entropy"": 4.8448}"
dns_tunnel_08ab_0345,192.168.1.88,185.220.101.44,08ab.seq345.l5cfktkql5kecqsmivpvku2fkjjv6q2sivcektsujfauyu27inhq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.777,True,0.9458,2026-08-27T14:15:53.041605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 345, ""total_chunks"": 600, ""chunk_entropy"": 4.777}"
dns_tunnel_08ab_0346,192.168.1.88,185.220.101.44,08ab.seq346.jzdesrcfjzkesqkml5eu4vcfkjhectc7irbf6rcvjvif6vcbijga.tunnel.c2exfil-network.org,A,NOERROR,155,4.7867,True,0.9652,2026-08-27T14:15:53.225605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 346, ""total_chunks"": 600, ""chunk_entropy"": 4.7867}"
dns_tunnel_08ab_0347,192.168.1.88,185.220.101.44,08ab.seq347.ivpvku2fkjjv6q2sivcektsujfauyu27inhu4rsjircu4vcjifga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7291,True,0.9261,2026-08-27T14:15:53.362605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 347, ""total_chunks"": 600, ""chunk_entropy"": 4.7291}"
dns_tunnel_08ab_0348,192.168.1.88,185.220.101.44,08ab.seq348.l5eu4vcfkjhectc7irbf6rcvjvif6vcbijgekx2vkncveu27inja.tunnel.c2exfil-network.org,A,NOERROR,155,4.6862,True,0.9692,2026-08-27T14:15:53.523605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 348, ""total_chunks"": 600, ""chunk_entropy"": 4.6862}"
dns_tunnel_08ab_0349,192.168.1.88,185.220.101.44,08ab.seq349.ivcektsujfauyu27inhu4rsjircu4vcjifgf6skokrcvetsbjrpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.758,True,0.9313,2026-08-27T14:15:53.656605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 349, ""total_chunks"": 600, ""chunk_entropy"": 4.758}"
dns_tunnel_08ab_0350,192.168.1.88,185.220.101.44,08ab.seq350.irbf6rcvjvif6vcbijgekx2vkncveu27injekrcfjzkesqkmknpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6894,True,0.9253,2026-08-27T14:15:53.727605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 350, ""total_chunks"": 600, ""chunk_entropy"": 4.6894}"
dns_tunnel_08ab_0351,192.168.1.88,185.220.101.44,08ab.seq351.inhu4rsjircu4vcjifgf6skokrcvetsbjrpuiqs7irku2uc7kraq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7403,True,0.9397,2026-08-27T14:15:53.875605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 351, ""total_chunks"": 600, ""chunk_entropy"": 4.7403}"
dns_tunnel_08ab_0352,192.168.1.88,185.220.101.44,08ab.seq352.ijgekx2vkncveu27injekrcfjzkesqkmknpugt2oizeuirkokreq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.5795,True,0.9435,2026-08-27T14:15:53.945605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 352, ""total_chunks"": 600, ""chunk_entropy"": 4.5795}"
dns_tunnel_08ab_0353,192.168.1.88,185.220.101.44,08ab.seq353.ifgf6skokrcvetsbjrpuiqs7irku2uc7krauetcfl5kvgrksknpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6505,True,0.9893,2026-08-27T14:15:54.072605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 353, ""total_chunks"": 600, ""chunk_entropy"": 4.6505}"
dns_tunnel_08ab_0354,192.168.1.88,185.220.101.44,08ab.seq354.injekrcfjzkesqkmknpugt2oizeuirkokreuctc7jfhfirksjzaq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.655,True,0.9407,2026-08-27T14:15:54.265605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 354, ""total_chunks"": 600, ""chunk_entropy"": 4.655}"
dns_tunnel_08ab_0355,192.168.1.88,185.220.101.44,08ab.seq355.jrpuiqs7irku2uc7krauetcfl5kvgrksknpugusfircu4vcjifga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6329,True,0.9691,2026-08-27T14:15:54.345605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 355, ""total_chunks"": 600, ""chunk_entropy"": 4.6329}"
dns_tunnel_08ab_0356,192.168.1.88,185.220.101.44,08ab.seq356.knpugt2oizeuirkokreuctc7jfhfirksjzauyx2eijpuivknkbpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7394,True,0.9872,2026-08-27T14:15:54.543605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 356, ""total_chunks"": 600, ""chunk_entropy"": 4.7394}"
dns_tunnel_08ab_0357,192.168.1.88,185.220.101.44,08ab.seq357.krauetcfl5kvgrksknpugusfircu4vcjifgfgx2dj5hemskeivha.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7607,True,0.9626,2026-08-27T14:15:54.608605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 357, ""total_chunks"": 600, ""chunk_entropy"": 4.7607}"
dns_tunnel_08ab_0358,192.168.1.88,185.220.101.44,08ab.seq358.kreuctc7jfhfirksjzauyx2eijpuivknkbpviqkcjrcv6vktivja.tunnel.c2exfil-network.org,A,NOERROR,155,4.747,True,0.9593,2026-08-27T14:15:54.775605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 358, ""total_chunks"": 600, ""chunk_entropy"": 4.747}"
dns_tunnel_08ab_0359,192.168.1.88,185.220.101.44,08ab.seq359.knpugusfircu4vcjifgfgx2dj5hemskeivhfiskbjrpustsuivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7768,True,0.9613,2026-08-27T14:15:54.978605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 359, ""total_chunks"": 600, ""chunk_entropy"": 4.7768}"
dns_tunnel_08ab_0360,192.168.1.88,185.220.101.44,08ab.seq360.jzauyx2eijpuivknkbpviqkcjrcv6vktivjfgx2dkjcuirkokreq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6921,True,0.9903,2026-08-27T14:15:55.074605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 360, ""total_chunks"": 600, ""chunk_entropy"": 4.6921}"
