session_id,src_ip,dst_ip,inter_arrival_times,is_attack
s00858,192.168.1.78,185.220.101.44,"[95.79, 103.87, 92.63, 110.5, 102.52, 88.81, 101.75, 119.39, 109.67]",True
s00714,192.168.1.142,91.108.4.182,"[9.94, 10.04, 10.6, 9.92, 9.39, 10.59, 10.19, 10.43, 9.58, 9.6, 9.86]",True
s01174,192.168.1.44,45.154.255.88,"[10.25, 10.22, 9.94, 10.08, 9.9, 10.28, 10.48, 10.16, 9.47, 9.84, 9.98, 9.94, 10.04, 9.85]",True
s00387,192.168.1.244,93.184.216.34,"[23.88, 55.79, 66.27, 84.58, 10.49, 56.99, 75.81, 45.34, 38.2, 75.41, 24.5, 99.77, 43.6, 35.52, 101.22]",False
s00898,192.168.1.233,203.0.113.90,"[9.99, 10.26, 10.41, 9.39, 10.17, 9.48, 10.61, 10.89, 10.09, 9.82, 10.06, 9.97, 10.33, 9.91, 10.11, 9.84, 10.7, 10.02]",True
s00121,192.168.1.162,104.16.85.20,"[0.92, 1.48, 2.15, 3.47, 1.49, 1.32, 2.27, 2.75, 0.7, 50.19, 0.23]",False
s00071,192.168.1.3,151.101.1.140,"[3.1, 2.76, 0.81, 2.96, 1.33, 1.73, 2.05, 0.06, 45.57, 44.97, 3.12, 0.68, 0.82, 0.62, 1.34, 0.49]",False
s00341,192.168.1.16,13.107.21.200,"[59.13, 35.95, 17.79, 18.67, 14.61, 103.82, 47.37, 51.5, 84.87, 55.64, 46.55, 67.62, 188.73, 30.6, 62.79]",False
s00142,192.168.1.51,151.101.1.140,"[39.26, 30.16, 51.25, 27.42, 19.78, 12.43, 43.52, 26.02, 70.65]",False
s00982,192.168.1.233,185.220.101.44,"[28.38, 28.83, 29.07, 29.77, 28.28, 25.81, 28.67, 29.27]",True
s00210,192.168.1.32,198.51.100.25,"[5.54, 18.47, 40.03, 80.71, 20.97]",False
s01093,192.168.1.233,45.154.255.88,"[30.1, 29.12, 30.54, 28.39, 29.43, 31.63, 28.84, 30.0, 29.43, 30.2, 30.04, 29.63, 29.23, 30.3, 28.25, 30.58, 30.01, 32.18, 29.61, 28.35, 30.52, 31.61, 30.37, 29.39, 31.11]",True
s00389,192.168.1.16,198.51.100.25,"[0.96, 1.28, 3.09, 0.73, 2.42, 2.28, 0.65, 2.79, 1.83, 0.75, 0.8, 0.87, 1.75, 2.05, 80.78]",False
s00999,192.168.1.142,195.123.245.9,"[53.44, 42.72, 40.96, 42.13, 54.01, 41.7, 38.47, 50.16, 39.22, 38.77, 42.45, 50.12, 49.47, 54.0, 37.52, 48.76, 46.46, 40.83, 38.81, 36.13]",True
s00802,192.168.1.233,45.154.255.88,"[99.25, 99.67, 85.33, 94.89, 87.11, 82.33, 103.03, 95.51, 102.91, 98.69, 92.82, 97.17, 78.89, 83.99, 77.75, 88.79, 98.11, 93.18, 103.9, 78.33, 90.79]",True
s01127,192.168.1.233,91.108.4.182,"[29.3, 30.07, 29.62, 25.21, 37.51, 30.31, 25.13, 30.13, 26.18, 28.01, 34.66, 28.91, 27.4, 32.01, 27.09, 29.25, 29.71]",True
s00659,192.168.1.233,185.190.140.22,"[59.8, 62.27, 62.43, 58.09, 72.82, 60.1, 61.04, 59.98, 62.21, 61.28, 62.39, 61.57, 55.59, 59.7]",True
s00294,192.168.1.134,34.120.55.12,"[55.14, 11.33, 8.53, 40.72, 12.07, 13.09, 13.78, 14.31, 36.88, 25.47]",False
s00203,192.168.1.204,104.16.85.20,"[22.33, 7.77, 30.73, 29.48, 12.65, 2.91, 22.57, 8.16, 17.61, 4.58, 13.47]",False
s01191,192.168.1.10,45.154.255.88,"[31.99, 30.41, 27.45, 29.5, 28.22, 35.9, 33.31, 19.21, 26.81, 26.97, 29.85, 32.26, 28.1, 29.47]",True
s00023,192.168.1.145,151.101.1.140,"[119.68, 21.81, 14.53, 38.01, 60.94, 53.3]",False
s01156,192.168.1.10,185.220.101.44,"[9.72, 9.94, 10.07, 9.55, 9.85, 10.27, 9.89, 10.35, 10.0, 9.89, 9.85, 9.59, 10.11, 10.51, 9.7, 10.28]",True
s00136,192.168.1.160,93.184.216.34,"[1.06, 1.5, 0.64, 34.23, 62.38, 0.33, 29.53, 2.35]",False
s00214,192.168.1.97,198.51.100.25,"[1.45, 2.15, 0.91, 0.08, 2.54, 2.28, 48.37, 37.6, 0.64, 43.86, 2.73, 30.14, 84.04, 0.15, 30.07]",False
s00241,192.168.1.240,34.120.55.12,"[15.84, 19.87, 19.52, 29.13, 44.1, 5.09]",False
s00259,192.168.1.130,142.250.80.14,"[44.6, 41.61, 19.69, 14.98, 2.59]",False
s00432,192.168.1.70,104.16.85.20,"[33.41, 51.34, 79.53, 56.21, 64.11, 95.19]",False
s00191,192.168.1.43,52.84.12.33,"[5.75, 5.83, 12.13, 4.41, 43.5, 25.78, 24.68, 64.97, 73.12, 10.5, 9.57, 13.93, 51.0]",False
s00770,192.168.1.78,198.51.100.7,"[16.02, 14.42, 15.78, 12.75, 16.16, 14.07, 13.52, 17.06, 16.21, 12.91, 14.85, 16.86, 13.95, 13.12, 14.82, 15.8, 14.3, 12.71, 13.22, 12.86]",True
s00305,192.168.1.191,104.16.85.20,"[17.5, 47.23, 9.36, 29.52, 15.84, 10.51, 26.07, 19.78, 8.51, 5.84, 2.79, 14.44, 5.43, 5.89]",False
s00140,192.168.1.120,142.250.80.14,"[36.79, 33.79, 28.72, 110.35, 47.97]",False
s00928,192.168.1.233,194.26.29.112,"[221.21, 243.87, 276.14, 227.18, 210.65, 281.27, 224.16, 259.04, 252.24, 251.31, 227.08, 252.31, 276.2]",True
s00251,192.168.1.135,13.107.21.200,"[0.4, 2.37, 1.28, 39.14, 3.32, 2.15, 0.59, 0.77, 20.43, 0.73, 2.73]",False
s00824,192.168.1.233,195.123.245.9,"[40.46, 44.81, 48.75, 48.08, 45.73, 49.31, 44.57, 48.1, 44.56, 48.11, 45.27, 42.8, 42.93, 44.76]",True
s00078,192.168.1.6,13.107.21.200,"[148.28, 92.08, 130.33, 71.25, 29.93, 50.23, 13.74, 25.94, 86.65, 50.06, 56.45, 70.72, 25.54, 42.97]",False
s00162,192.168.1.86,52.84.12.33,"[50.56, 12.93, 54.86, 19.55, 21.72, 7.27, 42.59, 16.62, 13.65, 71.82, 7.6, 54.3, 16.11, 7.63]",False
s00720,192.168.1.142,185.190.140.22,"[636.23, 610.3, 594.4, 737.17, 546.83, 657.08, 679.67, 634.78, 598.38]",True
s01075,192.168.1.25,185.190.140.22,"[97.24, 102.45, 108.73, 102.54, 100.39, 93.19, 95.64, 85.5, 86.59]",True
s00192,192.168.1.125,151.101.1.140,"[56.65, 24.19, 23.45, 122.62, 26.48, 18.41, 42.06]",False
s01199,192.168.1.210,194.26.29.112,"[63.56, 54.22, 57.95, 55.5, 63.51, 58.52, 56.4, 55.49, 58.22, 54.19, 63.93, 58.81, 57.62, 67.47, 58.29, 61.9, 58.24]",True
s00668,192.168.1.142,198.51.100.7,"[9.51, 9.51, 10.57, 10.23, 10.05, 10.73, 10.22, 11.05, 10.09, 9.49, 10.58]",True
s00302,192.168.1.201,198.51.100.25,"[24.69, 38.32, 30.69, 53.49, 14.51, 18.92, 58.12, 52.61, 28.39, 44.57, 31.07, 125.35, 27.17, 82.54, 26.4]",False
s00339,192.168.1.21,93.184.216.34,"[75.78, 3.25, 0.11, 0.87, 3.25, 3.2, 2.47, 2.98]",False
s00314,192.168.1.190,93.184.216.34,"[17.42, 16.79, 8.09, 6.03, 12.68, 28.81, 22.51, 0.86, 55.07, 5.43, 39.99, 17.49, 4.92]",False
s01150,192.168.1.25,91.108.4.182,"[60.77, 58.06, 61.69, 57.23, 59.27, 59.89, 60.51, 64.03, 61.87, 62.44, 63.38, 58.72, 58.0, 62.79, 56.67, 58.46, 56.93, 60.29, 57.13, 62.05, 57.64, 61.25, 57.66, 61.5, 54.44]",True
s00768,192.168.1.78,185.190.140.22,"[29.64, 29.33, 31.79, 28.79, 31.43, 28.97, 32.0, 29.39, 29.51, 29.39, 29.95, 29.17, 28.1, 30.64, 30.1, 31.26]",True
s00534,192.168.1.29,52.84.12.33,"[26.6, 29.62, 22.91, 52.82, 17.31, 78.28, 16.07]",False
s00602,192.168.1.142,203.0.113.90,"[250.75, 237.05, 290.03, 215.14, 240.57, 270.79, 242.33, 256.18, 264.16, 216.67, 264.15]",True
s01182,192.168.1.233,203.0.113.90,"[16.51, 28.9, 19.08, 27.57, 25.4, 26.51, 31.14, 16.44, 34.63, 24.17, 18.71]",True
s00669,192.168.1.78,91.108.4.182,"[605.52, 650.98, 522.38, 545.36, 591.84, 643.96, 619.33, 565.23, 631.21, 475.51, 699.61, 589.81, 555.77, 671.87]",True
s00165,192.168.1.19,34.120.55.12,"[26.77, 1.48, 5.71, 10.8, 16.47, 6.22, 11.94, 51.74]",False
s00145,192.168.1.217,52.84.12.33,"[46.46, 113.65, 24.38, 70.74, 111.11, 54.65, 7.74, 53.74, 45.22, 71.56, 62.91, 28.17]",False
s01096,192.168.1.142,195.123.245.9,"[635.31, 519.69, 597.49, 772.59, 427.81, 565.58, 529.59, 578.52, 598.52, 657.24, 439.06]",True
s00765,192.168.1.78,45.154.255.88,"[29.46, 28.58, 29.63, 30.67, 31.24, 27.63, 30.21, 29.09, 28.49, 29.66, 30.51, 30.48, 31.08, 30.94, 29.8, 30.53, 30.09, 31.08, 30.35]",True
s00284,192.168.1.200,34.120.55.12,"[9.34, 75.96, 57.1, 71.0, 55.9, 30.25, 136.64, 46.92, 53.88]",False
s00266,192.168.1.136,34.120.55.12,"[27.47, 13.82, 10.68, 40.47, 14.6, 64.84, 34.65, 65.73, 33.57, 14.35, 1.22, 37.24, 21.9, 53.8]",False
s01094,192.168.1.233,203.0.113.90,"[16.48, 16.79, 14.63, 13.55, 14.63, 15.28, 13.46, 16.73, 13.63, 15.74, 16.73, 15.56, 16.58, 17.03, 13.09, 15.69, 13.12, 14.76, 14.86, 13.18, 15.27]",True
s00930,192.168.1.233,203.0.113.90,"[59.16, 59.04, 58.2, 56.16, 59.66, 57.72, 58.83, 60.4, 60.08, 59.38, 60.91, 61.13, 58.42, 58.2, 58.39, 62.59, 58.61, 59.85, 58.01, 58.97, 60.87]",True
s00785,192.168.1.78,91.108.4.182,"[42.87, 27.63, 32.66, 28.81, 31.17, 32.51, 27.87]",True
s01018,192.168.1.10,203.0.113.90,"[609.96, 615.49, 611.99, 603.9, 631.11, 668.48]",True
s00205,192.168.1.205,151.101.1.140,"[123.11, 41.25, 61.99, 19.13, 17.9, 56.23, 47.3, 40.37, 22.39]",False
s01089,192.168.1.44,194.26.29.112,"[52.59, 47.36, 39.04, 48.28, 41.68, 36.57, 41.45, 39.95, 45.79, 53.41, 39.2, 41.55, 48.85, 46.84, 46.92, 47.4, 40.91, 46.77, 39.89, 52.42, 38.27, 45.75]",True
s00458,192.168.1.157,142.250.80.14,"[2.53, 22.91, 2.74, 0.34, 58.31, 70.44, 27.59, 1.18]",False
s00697,192.168.1.105,195.123.245.9,"[41.97, 50.84, 41.55, 46.14, 48.13, 40.62, 47.36, 46.13, 45.1, 48.26, 39.65, 52.69, 46.01, 40.45, 47.58, 48.74, 48.31, 46.0, 38.43, 44.52]",True
s00698,192.168.1.105,185.220.101.44,"[137.24, 120.01, 116.08, 112.28, 114.05, 142.07, 141.38, 118.53, 121.02, 102.24, 103.08]",True
s01102,192.168.1.10,185.220.101.44,"[16.6, 16.08, 16.1, 16.27, 16.0, 16.53, 13.56, 14.73, 13.59, 14.57, 15.44, 15.59, 14.41, 14.32, 13.94, 15.82, 14.92, 13.51]",True
s00593,192.168.1.145,151.101.1.140,"[52.61, 88.94, 45.46, 19.12, 17.35, 44.99, 5.8, 88.92, 26.66, 26.26, 92.21, 93.6]",False
s00796,192.168.1.105,45.154.255.88,"[125.13, 125.21, 114.89, 110.61, 114.9, 122.94, 110.2, 124.41, 121.81, 119.34, 104.24, 119.78]",True
s00823,192.168.1.25,195.123.245.9,"[520.22, 742.7, 539.2, 624.44, 585.77, 598.66, 577.51, 660.99]",True
s00246,192.168.1.161,142.250.80.14,"[26.42, 20.89, 6.01, 84.91, 9.04, 18.24, 13.29, 29.54, 30.69, 3.17, 20.81, 17.4]",False
s00020,192.168.1.146,52.84.12.33,"[29.49, 15.54, 48.01, 205.71, 132.31, 202.04, 47.57, 25.01, 29.1, 24.64]",False
s00727,192.168.1.233,203.0.113.90,"[87.98, 85.6, 80.54, 85.88, 90.3, 98.52, 97.85, 90.58, 96.14, 91.95, 81.42, 89.32, 79.89, 95.47, 97.98, 88.35]",True
s00245,192.168.1.216,13.107.21.200,"[0.24, 2.99, 1.67, 0.83, 27.98, 3.24, 2.2, 2.3, 50.66, 3.29, 1.8]",False
s00599,192.168.1.111,142.250.80.14,"[87.2, 36.44, 15.79, 21.41, 116.37, 9.5, 38.89, 31.32, 50.62, 46.06, 157.16, 28.89, 46.31, 110.17]",False
s00097,192.168.1.160,151.101.1.140,"[89.93, 6.87, 58.4, 40.86, 66.16, 36.63, 73.68, 49.08, 22.32, 20.09, 9.73, 38.14]",False
s01107,192.168.1.105,91.108.4.182,"[110.74, 92.57, 108.06, 88.26, 92.1, 104.37, 96.67]",True
s01100,192.168.1.105,195.123.245.9,"[10.31, 9.66, 9.6, 9.87, 10.3, 10.1, 10.37, 9.63, 10.48, 9.95, 9.84, 10.21, 10.26, 9.91, 10.32, 10.24, 9.97, 9.76, 10.23, 9.86, 9.84, 10.25, 9.65, 10.4, 9.87]",True
s00308,192.168.1.87,17.253.144.10,"[45.76, 15.61, 62.51, 104.64, 26.99]",False
s00661,192.168.1.142,185.190.140.22,"[680.86, 535.17, 533.75, 524.55, 549.31, 628.57, 636.23, 542.11]",True
s00091,192.168.1.176,151.101.1.140,"[42.27, 70.23, 27.61, 17.05, 58.11, 60.45, 145.54, 39.13]",False
s00598,192.168.1.172,52.84.12.33,"[13.35, 5.54, 13.33, 4.9, 8.26, 6.34, 10.74, 16.04, 25.49, 38.89, 5.56, 23.27]",False
s00150,192.168.1.135,52.84.12.33,"[0.96, 0.09, 61.52, 0.98, 3.39, 23.33, 0.52, 60.61, 0.84, 0.1, 79.79, 0.24, 0.6]",False
s00365,192.168.1.32,17.253.144.10,"[8.85, 14.96, 23.41, 40.29, 15.09, 12.58, 8.52, 5.17]",False
s00273,192.168.1.7,198.51.100.25,"[30.82, 88.67, 19.19, 132.09, 36.58, 32.78]",False
s00781,192.168.1.78,195.123.245.9,"[133.07, 131.88, 120.16, 116.27, 118.1, 113.85, 115.26, 124.36, 128.01, 114.7, 106.01, 130.91]",True
s01055,192.168.1.78,185.190.140.22,"[59.06, 56.0, 52.17, 55.93, 52.65, 61.36, 66.05, 57.15, 60.19, 54.17, 54.06, 61.96, 51.49, 58.9, 63.52]",True
s01019,192.168.1.25,185.220.101.44,"[102.74, 111.88, 104.1, 108.07, 110.31, 109.21, 114.3, 104.9, 113.57, 124.95, 106.57, 137.67, 121.95, 123.39, 102.31, 116.64]",True
s00079,192.168.1.134,142.250.80.14,"[3.23, 23.71, 7.49, 8.46, 70.17, 27.17, 32.5, 34.97, 5.88, 15.81, 7.56]",False
s00149,192.168.1.220,93.184.216.34,"[7.41, 56.12, 9.67, 31.33, 25.37, 57.2, 8.45, 11.5, 20.3, 45.72, 14.44, 56.78, 36.38, 30.81]",False
s00656,192.168.1.105,185.220.101.44,"[13.37, 15.32, 16.31, 16.4, 13.55, 15.64, 15.61, 16.38, 15.71]",True
s00869,192.168.1.105,194.26.29.112,"[60.84, 57.05, 60.05, 58.3, 57.63, 58.43, 60.27, 61.16, 60.87, 58.83, 60.08, 62.56, 58.66, 60.19, 57.98, 60.4, 57.77, 61.25, 60.68]",True
s00328,192.168.1.239,142.250.80.14,"[18.85, 37.01, 24.65, 119.4, 97.79, 46.5, 57.82, 14.7, 24.22]",False
s00538,192.168.1.142,13.107.21.200,"[3.38, 1.5, 3.06, 0.39, 1.18, 1.59, 0.9, 3.39]",False
s00027,192.168.1.132,17.253.144.10,"[100.66, 61.21, 58.68, 46.89, 48.61, 28.55]",False
s01157,192.168.1.10,198.51.100.7,"[127.03, 106.86, 130.74, 104.97, 118.39, 115.01, 85.71, 140.07, 115.81, 114.1, 93.43, 131.8, 129.28, 117.39, 119.93]",True
s00070,192.168.1.45,142.250.80.14,"[3.07, 1.39, 2.18, 3.45, 2.88, 2.99, 0.19, 0.7, 84.3]",False
s00909,192.168.1.78,185.190.140.22,"[38.88, 45.89, 48.52, 39.92, 55.09, 41.2, 35.74, 46.85, 50.76, 49.25, 47.28, 52.37, 46.94, 36.76, 35.09, 42.91, 56.07]",True
s00394,192.168.1.6,52.84.12.33,"[68.69, 70.31, 58.15, 12.08, 70.41, 29.75]",False
s00893,192.168.1.105,195.123.245.9,"[711.8, 625.1, 701.28, 681.58, 670.22, 504.95, 598.07, 556.38]",True
s00296,192.168.1.174,52.84.12.33,"[0.23, 2.62, 91.1, 3.04, 44.4, 0.3, 0.91]",False
s00753,192.168.1.44,185.220.101.44,"[21.31, 18.98, 22.58, 16.54, 20.0, 18.2, 20.59, 19.06, 20.26]",True
s00085,192.168.1.75,142.250.80.14,"[157.49, 221.11, 113.75, 46.51, 74.97, 28.52, 80.04, 16.14, 84.37, 100.1, 63.49]",False
s00175,192.168.1.241,34.120.55.12,"[32.64, 17.99, 19.39, 26.3, 26.62, 36.8, 92.26, 29.84]",False
s00361,192.168.1.194,34.120.55.12,"[222.41, 33.09, 50.66, 52.17, 23.14, 108.96, 28.86, 14.94]",False
s00074,192.168.1.239,34.120.55.12,"[55.44, 24.99, 27.53, 12.34, 22.43, 58.26, 40.7, 10.46, 21.67]",False
s00557,192.168.1.77,17.253.144.10,"[56.48, 14.51, 26.54, 34.63, 17.23, 39.97, 40.63, 41.76, 36.52, 151.39, 73.39, 43.51]",False
s00423,192.168.1.35,198.51.100.25,"[60.6, 22.4, 6.53, 16.23, 35.44, 16.95]",False
s00298,192.168.1.194,198.51.100.25,"[24.08, 29.88, 58.42, 57.98, 28.94, 176.32, 8.06, 32.7]",False
s00176,192.168.1.218,93.184.216.34,"[38.99, 6.33, 24.59, 37.82, 36.89, 11.34, 21.99, 2.58, 27.57, 27.29, 8.83]",False
s00383,192.168.1.123,142.250.80.14,"[5.42, 19.16, 12.28, 11.23, 67.7, 9.71, 11.43, 9.79, 15.69, 18.19, 10.71, 16.99, 11.62, 34.01]",False
s00268,192.168.1.223,104.16.85.20,"[30.79, 124.57, 32.95, 34.3, 39.76, 44.86, 192.07, 26.89, 88.49, 41.3, 134.62]",False
s00932,192.168.1.78,194.26.29.112,"[57.55, 56.58, 58.99, 59.92, 59.14, 61.78, 59.97, 57.73, 58.5, 59.85, 59.65, 58.62, 60.61, 58.63, 60.9, 59.72, 57.66, 57.14, 60.93, 60.01, 61.54, 58.03, 61.71, 59.24]",True
s01050,192.168.1.25,203.0.113.90,"[255.93, 240.98, 279.07, 267.59, 274.54, 232.91, 283.85, 275.58, 237.13, 265.97, 239.72, 257.78]",True
s00547,192.168.1.23,151.101.1.140,"[38.86, 0.25, 2.26, 2.03, 1.69, 0.55, 3.41, 0.34, 2.74, 75.45, 90.08, 2.38, 1.85, 0.9, 50.4]",False
s00566,192.168.1.16,198.51.100.25,"[2.04, 23.48, 1.3, 0.21, 2.54, 2.8, 0.77, 1.79]",False
s01043,192.168.1.233,195.123.245.9,"[30.1, 30.37, 30.36, 30.62, 29.6, 29.22, 29.83, 29.94, 28.99, 29.09, 29.55, 30.35, 31.42, 31.39, 31.01, 30.49, 30.24, 30.18, 30.64]",True
s00860,192.168.1.210,185.220.101.44,"[158.1, 158.42, 184.09, 192.37, 169.63, 167.36, 156.97, 206.42, 167.71, 181.08]",True
s00517,192.168.1.9,17.253.144.10,"[22.67, 141.48, 76.43, 50.59, 46.81, 27.11, 30.31, 163.34, 240.62]",False
s00998,192.168.1.210,185.190.140.22,"[56.4, 59.32, 63.22, 59.11, 60.1, 60.42, 56.64, 60.4, 59.87, 59.15, 60.16, 60.83, 55.56, 61.56, 56.77, 58.43, 57.8, 61.11, 58.88, 58.35]",True
s00522,192.168.1.83,34.120.55.12,"[7.32, 11.3, 8.51, 13.72, 9.62, 11.58, 34.6, 16.94, 27.92, 56.12, 12.19, 6.18, 3.47]",False
s00969,192.168.1.210,203.0.113.90,"[60.02, 60.02, 62.64, 60.99, 58.93, 59.59, 60.27, 62.22, 57.06, 58.56, 59.42, 58.4, 57.23, 60.67, 60.73, 58.41, 58.62, 60.95, 57.05, 57.17, 57.13, 57.81, 58.81]",True
s01123,192.168.1.210,198.51.100.7,"[61.29, 60.95, 62.83, 58.92, 63.33, 59.45, 59.89, 61.35, 59.7, 58.58, 60.19, 58.55, 63.35, 59.35, 60.18]",True
s00767,192.168.1.142,185.220.101.44,"[302.68, 265.73, 255.59, 245.99, 347.7, 292.21]",True
s00468,192.168.1.59,13.107.21.200,"[53.64, 31.42, 74.81, 28.3, 34.55, 16.35, 33.8]",False
s01001,192.168.1.210,45.154.255.88,"[30.43, 30.32, 30.6, 30.0, 29.44, 29.4, 30.28, 30.26, 30.0, 31.13, 29.71, 30.48, 28.97, 31.5, 29.39, 30.04, 28.64, 30.77, 30.49, 31.45, 29.71]",True
s00363,192.168.1.144,52.84.12.33,"[1.26, 36.82, 1.18, 1.19, 2.54, 1.33, 3.1, 1.34, 36.08, 83.91]",False
s01080,192.168.1.10,185.190.140.22,"[96.71, 87.22, 96.67, 96.52, 105.04, 95.14, 98.45, 107.1, 106.53, 94.12, 95.62]",True
s00676,192.168.1.44,203.0.113.90,"[210.47, 145.19, 149.07, 189.83, 153.56, 172.49, 212.3, 178.62, 149.68, 163.5, 215.95]",True
s00181,192.168.1.125,13.107.21.200,"[0.49, 87.81, 2.06, 1.11, 35.76, 1.76, 78.48, 1.04, 2.99]",False
s00504,192.168.1.38,198.51.100.25,"[2.09, 0.73, 0.09, 71.51, 2.87, 2.24, 3.36, 15.18, 0.54, 1.75, 2.86]",False
s00987,192.168.1.10,195.123.245.9,"[54.32, 61.39, 50.67, 70.23, 68.96, 73.75, 51.69, 63.34, 62.59, 60.99, 55.25]",True
s00651,192.168.1.25,45.154.255.88,"[112.88, 97.5, 91.06, 107.0, 96.23, 106.0, 110.69, 99.41, 102.69, 93.36, 100.12, 93.71]",True
s00632,192.168.1.233,91.108.4.182,"[317.21, 314.92, 273.02, 227.78, 290.29, 269.11, 321.01, 220.37, 262.39, 360.77, 427.43, 319.53, 311.62, 321.52, 275.16, 211.25, 352.64]",True
s00920,192.168.1.105,91.108.4.182,"[96.24, 92.37, 90.24, 84.91, 89.87, 98.94, 98.21, 94.19, 92.44, 95.01, 96.49, 97.76]",True
s00703,192.168.1.210,185.220.101.44,"[9.78, 9.95, 9.75, 10.04, 10.24, 9.72, 10.3, 9.92, 10.18, 10.1, 10.35, 9.54, 10.46, 9.98, 10.03, 10.26, 10.38, 10.47, 10.09, 9.83, 10.04]",True
s00793,192.168.1.44,185.220.101.44,"[82.82, 92.62, 90.58, 88.32, 81.86, 82.49, 93.77, 97.63, 97.71, 94.91, 82.4, 83.98, 93.13, 94.58, 88.24, 90.76]",True
s00285,192.168.1.142,52.84.12.33,"[80.25, 30.96, 41.15, 23.69, 24.74, 38.21]",False
s00111,192.168.1.128,34.120.55.12,"[38.28, 37.76, 23.81, 22.92, 103.64, 52.35, 23.85, 31.31, 48.29, 102.12, 23.31]",False
s00565,192.168.1.85,34.120.55.12,"[66.13, 44.66, 16.05, 15.15, 34.44, 85.5, 218.75, 34.34, 37.94, 116.69, 107.56, 45.31, 15.23]",False
s00881,192.168.1.142,195.123.245.9,"[35.14, 33.36, 21.0, 29.7, 40.43, 23.27, 21.7, 23.98, 24.1, 26.72, 21.18, 41.37, 24.36, 29.28, 27.54, 29.65, 23.65, 36.51]",True
s00983,192.168.1.210,195.123.245.9,"[16.55, 23.84, 20.05, 18.74, 21.16, 17.77, 20.75, 19.66, 18.7, 20.06, 21.65, 20.88, 20.72]",True
s00476,192.168.1.61,93.184.216.34,"[39.3, 28.82, 8.25, 46.41, 24.15, 58.52, 59.25, 50.93, 25.46, 27.16, 18.24]",False
s00462,192.168.1.150,198.51.100.25,"[35.85, 5.6, 48.54, 44.16, 4.75]",False
s00420,192.168.1.155,34.120.55.12,"[36.36, 28.64, 2.3, 7.62, 24.62, 11.77, 11.7, 24.38, 14.04]",False
s00532,192.168.1.28,198.51.100.25,"[96.3, 22.82, 35.39, 9.4, 31.76, 42.71, 42.24]",False
s00518,192.168.1.169,93.184.216.34,"[2.39, 3.45, 2.53, 46.46, 76.85, 34.46, 2.19, 3.16]",False
s01173,192.168.1.10,198.51.100.7,"[10.05, 10.18, 10.02, 9.73, 10.06, 9.63, 9.87, 9.48, 9.25, 10.26]",True
s00469,192.168.1.97,13.107.21.200,"[2.35, 1.4, 2.06, 2.63, 2.98, 1.17, 2.78, 2.46, 39.87, 3.19, 2.24, 0.98, 3.37, 1.34]",False
s00260,192.168.1.76,151.101.1.140,"[96.53, 76.63, 107.16, 42.75, 28.42, 62.66, 21.85, 96.38]",False
s00377,192.168.1.16,17.253.144.10,"[40.96, 99.05, 71.14, 11.73, 25.53, 67.41, 23.14]",False
s00838,192.168.1.10,91.108.4.182,"[104.51, 88.21, 96.67, 116.63, 152.0, 138.99, 104.9, 122.79, 98.44, 118.04]",True
s00916,192.168.1.142,194.26.29.112,"[158.33, 279.05, 294.28, 318.51, 294.96, 325.85, 185.4, 280.83, 333.76, 303.87, 320.85]",True
s00133,192.168.1.164,104.16.85.20,"[25.96, 19.75, 61.34, 19.14, 63.36, 16.36]",False
s00685,192.168.1.210,91.108.4.182,"[44.09, 49.52, 38.91, 42.95, 42.18, 48.01, 45.72, 38.33, 38.29, 45.55, 46.82, 38.52, 44.0, 47.92, 37.24, 49.36, 46.1]",True
s00323,192.168.1.105,104.16.85.20,"[60.48, 50.64, 15.41, 20.3, 51.23]",False
s00487,192.168.1.57,198.51.100.25,"[1.73, 18.55, 1.65, 3.22, 82.02, 93.56, 35.0, 2.76, 47.94, 74.12]",False
s00115,192.168.1.215,142.250.80.14,"[22.51, 54.09, 37.42, 111.19, 35.29, 24.54, 22.65, 18.78, 78.58]",False
s00139,192.168.1.52,13.107.21.200,"[108.44, 16.67, 46.28, 85.84, 17.46, 48.85, 21.65]",False
s00512,192.168.1.30,93.184.216.34,"[51.37, 20.94, 28.17, 24.06, 55.74, 12.96, 24.99, 33.53, 110.4, 57.08, 22.19, 49.3, 31.62, 13.47, 15.56]",False
s00153,192.168.1.195,34.120.55.12,"[44.51, 78.15, 49.91, 26.68, 44.56, 68.6, 57.89, 65.05, 24.41, 90.88, 57.57, 49.87, 16.92, 24.86, 53.14]",False
s00231,192.168.1.75,151.101.1.140,"[36.92, 162.42, 197.94, 21.48, 36.41, 55.91, 56.28, 39.3, 27.45, 21.21]",False
s00837,192.168.1.105,203.0.113.90,"[60.66, 64.98, 59.69, 55.89, 61.17, 61.48, 58.33, 59.91, 62.44, 61.71, 61.89, 57.6, 60.82, 61.46, 57.59, 59.17, 58.15, 59.85, 61.74]",True
s00594,192.168.1.166,198.51.100.25,"[67.71, 2.92, 1.95, 87.62, 0.42, 0.33, 1.97, 0.86, 1.28, 1.24, 2.36]",False
s01037,192.168.1.10,45.154.255.88,"[35.1, 36.05, 34.46, 33.61, 26.6, 31.37, 31.88, 34.19, 28.45, 28.66, 36.31]",True
s00576,192.168.1.86,151.101.1.140,"[11.27, 5.78, 39.58, 5.99, 14.92, 3.74, 23.44, 10.89, 15.35]",False
s00370,192.168.1.231,17.253.144.10,"[2.1, 15.96, 0.24, 0.55, 56.58, 2.46, 2.99, 0.68, 1.24, 2.6, 0.05]",False
