tls_id,client_ip,server_ip,client_name,ja3_hash,sni,alpn,cipher_suite_count,is_malicious,threat_label
tls_benign_0316,192.168.1.5,198.51.100.213,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.hulu.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0317,192.168.1.133,198.51.100.143,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.ubuntu.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0318,192.168.1.228,198.51.100.184,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.digitalocean.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0319,192.168.1.132,198.51.100.148,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.office.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0320,192.168.1.75,198.51.100.106,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.disneyplus.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0321,192.168.1.62,198.51.100.236,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.cloudflare-dns.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0322,192.168.1.240,198.51.100.219,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.theguardian.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0323,192.168.1.90,198.51.100.202,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.jsdelivr.net,"h2,http/1.1",23,False,BENIGN
tls_benign_0324,192.168.1.96,198.51.100.222,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.cloudflare-dns.com,"h2,http/1.1",22,False,BENIGN
tls_benign_0325,192.168.1.221,198.51.100.17,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.zdnet.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0326,192.168.1.171,198.51.100.41,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.cnbc.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0327,192.168.1.78,198.51.100.116,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.weather.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0328,192.168.1.162,198.51.100.129,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.azure.microsoft.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0329,192.168.1.97,198.51.100.149,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.heroku.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0330,192.168.1.74,198.51.100.227,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.hulu.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0331,192.168.1.57,198.51.100.133,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.cnbc.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0332,192.168.1.190,198.51.100.152,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.trello.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0333,192.168.1.125,198.51.100.154,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.wired.com,"h2,http/1.1",23,False,BENIGN
tls_benign_0334,192.168.1.6,198.51.100.128,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.wikipedia.org,"h2,http/1.1",25,False,BENIGN
tls_benign_0335,192.168.1.225,198.51.100.86,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.netlify.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0336,192.168.1.142,198.51.100.215,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.centos.org,"h2,http/1.1",23,False,BENIGN
tls_benign_0337,192.168.1.120,198.51.100.231,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.supabase.com,"h2,http/1.1",28,False,BENIGN
tls_benign_0338,192.168.1.113,198.51.100.111,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.bing.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0339,192.168.1.203,198.51.100.109,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.expedia.com,"h2,http/1.1",27,False,BENIGN
tls_benign_0340,192.168.1.32,198.51.100.41,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.cloudflare-dns.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0341,192.168.1.89,198.51.100.232,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.apple.com,"h2,http/1.1",28,False,BENIGN
tls_benign_0342,192.168.1.200,198.51.100.117,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.forbes.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0343,192.168.1.161,198.51.100.189,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.canva.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0344,192.168.1.79,198.51.100.33,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.archive.org,"h2,http/1.1",16,False,BENIGN
tls_benign_0345,192.168.1.127,198.51.100.39,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.lyft.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0346,192.168.1.94,198.51.100.52,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.trello.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0347,192.168.1.211,198.51.100.96,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.ibm.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0348,192.168.1.72,198.51.100.28,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.cnet.com,"h2,http/1.1",28,False,BENIGN
tls_benign_0349,192.168.1.16,198.51.100.88,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.ubuntu.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0350,192.168.1.144,198.51.100.63,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.canva.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0351,192.168.1.93,198.51.100.161,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.vmware.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0352,192.168.1.238,198.51.100.113,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.figma.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0353,192.168.1.110,198.51.100.144,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.cisco.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0354,192.168.1.54,198.51.100.97,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.canva.com,"h2,http/1.1",28,False,BENIGN
tls_benign_0355,192.168.1.181,198.51.100.250,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.vultr.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0356,192.168.1.108,198.51.100.132,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.github.com,"h2,http/1.1",22,False,BENIGN
tls_benign_0357,192.168.1.196,198.51.100.3,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.redhat.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0358,192.168.1.9,198.51.100.130,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.reuters.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0359,192.168.1.77,198.51.100.53,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.openai.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0360,192.168.1.96,198.51.100.235,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.cloudflare-dns.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0361,192.168.1.145,198.51.100.84,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.weather.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0362,192.168.1.162,198.51.100.185,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.ebay.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0363,192.168.1.59,198.51.100.102,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.stripe.com,"h2,http/1.1",20,False,BENIGN
tls_benign_0364,192.168.1.201,198.51.100.242,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.bestbuy.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0365,192.168.1.224,198.51.100.19,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.uber.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0366,192.168.1.11,198.51.100.136,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.shopify.com,"h2,http/1.1",28,False,BENIGN
tls_benign_0367,192.168.1.167,198.51.100.175,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.apple.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0368,192.168.1.96,198.51.100.97,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.canva.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0369,192.168.1.154,198.51.100.22,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.zoom.us,"h2,http/1.1",15,False,BENIGN
tls_benign_0370,192.168.1.217,198.51.100.54,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.spotify.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0371,192.168.1.105,198.51.100.74,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.github.com,"h2,http/1.1",14,False,BENIGN
tls_benign_0372,192.168.1.177,198.51.100.175,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.paramountplus.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0373,192.168.1.242,198.51.100.148,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.forbes.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0374,192.168.1.152,198.51.100.12,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.pinterest.com,"h2,http/1.1",28,False,BENIGN
tls_benign_0375,192.168.1.172,198.51.100.173,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.vercel.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0376,192.168.1.134,198.51.100.45,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.oracle.com,"h2,http/1.1",24,False,BENIGN
tls_benign_0377,192.168.1.145,198.51.100.138,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.bestbuy.com,"h2,http/1.1",17,False,BENIGN
tls_benign_0378,192.168.1.74,198.51.100.245,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.oracle.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0379,192.168.1.194,198.51.100.195,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.theguardian.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0380,192.168.1.112,198.51.100.105,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.python.org,"h2,http/1.1",25,False,BENIGN
tls_benign_0381,192.168.1.227,198.51.100.217,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.figma.com,"h2,http/1.1",16,False,BENIGN
tls_benign_0382,192.168.1.141,198.51.100.61,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.redhat.com,"h2,http/1.1",22,False,BENIGN
tls_benign_0383,192.168.1.49,198.51.100.77,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.pinterest.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0384,192.168.1.113,198.51.100.76,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.arstechnica.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0385,192.168.1.188,198.51.100.210,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.theguardian.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0386,192.168.1.219,198.51.100.9,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.fastapi.tiangolo.com,"h2,http/1.1",21,False,BENIGN
tls_benign_0387,192.168.1.198,198.51.100.177,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.who.int,"h2,http/1.1",16,False,BENIGN
tls_benign_0388,192.168.1.155,198.51.100.212,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.forbes.com,"h2,http/1.1",20,False,BENIGN
tls_benign_0389,192.168.1.115,198.51.100.154,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.archive.org,"h2,http/1.1",24,False,BENIGN
tls_benign_0390,192.168.1.134,198.51.100.25,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.doordash.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0391,192.168.1.115,198.51.100.213,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.linode.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0392,192.168.1.158,198.51.100.147,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.wordpress.org,"h2,http/1.1",18,False,BENIGN
tls_benign_0393,192.168.1.136,198.51.100.116,Edge 120+ (Windows),773906b0efecd2e917d5237dda4e6d16,www.expedia.com,"h2,http/1.1",15,False,BENIGN
tls_benign_0394,192.168.1.240,198.51.100.245,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.fastapi.tiangolo.com,"h2,http/1.1",20,False,BENIGN
tls_benign_0395,192.168.1.205,198.51.100.147,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.bestbuy.com,"h2,http/1.1",25,False,BENIGN
tls_benign_0396,192.168.1.65,198.51.100.25,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.trello.com,"h2,http/1.1",19,False,BENIGN
tls_benign_0397,192.168.1.208,198.51.100.113,Safari 17+ (macOS),439ea1914eb1d9fb9f82d2571217e573,www.cnn.com,"h2,http/1.1",18,False,BENIGN
tls_benign_0398,192.168.1.52,198.51.100.159,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.debian.org,"h2,http/1.1",14,False,BENIGN
tls_benign_0399,192.168.1.162,198.51.100.98,Firefox 122+ (Linux),6b4e05b57f00693a1c6e1aa7dd31767e,www.canva.com,"h2,http/1.1",26,False,BENIGN
tls_benign_0400,192.168.1.218,198.51.100.144,Chrome 120+ (Windows),cd08e31494f9531f5c4d058b2297777b,www.oracle.com,"h2,http/1.1",23,False,BENIGN
